id,timestamp,x,y,z
-O3cLmDh6WYGCWhZY4CX,2024-08-07 01:42:27,0.1831,0.6104,0.6714
-O3cLmFti73BdWg_sJ6g,2024-08-07 01:42:27,0.1831,0.6714,0.7324
-O3cLmHrmAmRZrNAakIJ,2024-08-07 01:42:27,0.1221,0.7324,0.6714
-O3cLmJkQiHA5sX2Qq3b,2024-08-07 01:42:27,0.1221,0.7935,0.7324
-O3cLmLiGn50-3cTh-fD,2024-08-07 01:42:27,0.1221,0.7935,0.7324
-O3cLmNjIjlRYdUHVkMt,2024-08-07 01:42:27,0.1221,0.8545,0.7324
-O3cLmPlENLmF1VL1Zqa,2024-08-07 01:42:27,0.1221,0.9155,0.7324
-O3cLmRlm55y4cwcCnyb,2024-08-07 01:42:28,0.1221,0.9766,0.7935
-O3cLmTkPyF4cK1fLMT3,2024-08-07 01:42:28,0.1831,1.0376,0.7935
-O3cLmVg3iaqLTvgj-VH,2024-08-07 01:42:28,0.2441,0.9766,0.7935
-O3cLmXdltR3SKD89OMt,2024-08-07 01:42:28,0.2441,0.9766,0.8545
-O3cLmZbk9XoxaVZoBl1,2024-08-07 01:42:28,0.3052,1.0376,0.8545
-O3cLmaVuN1WxkfQmmyG,2024-08-07 01:42:28,0.3662,1.0376,0.8545
-O3cLmcatPT9CjvSxtpU,2024-08-07 01:42:28,0.4272,1.0986,0.7935
-O3cLmeid3HB8s_bD7ld,2024-08-07 01:42:28,0.4883,1.0986,0.7935
-O3cLmgakAD4V6Rw6pfc,2024-08-07 01:42:29,0.4883,1.0376,0.7935
-O3cLmiU_eWNH2VCutS0,2024-08-07 01:42:29,0.5493,1.0376,0.8545
-O3cLmkb7pLMGTZRhIa5,2024-08-07 01:42:29,0.4883,1.0376,0.8545
-O3cLmmmZ5sSEMpH0MDu,2024-08-07 01:42:29,0.4272,1.0986,0.7935
-O3cLmorhgnhNKxOgExS,2024-08-07 01:42:29,0.4272,1.0986,0.7935
-O3cLmqrohO5i3noBzmB,2024-08-07 01:42:29,0.4272,0.9766,0.7324
-O3cLmsn5n4exXJPPUTp,2024-08-07 01:42:29,0.3052,0.9155,0.7324
-O3cLmuc4-b7sLcGco8R,2024-08-07 01:42:29,0.3052,0.9155,0.7324
-O3cLmwvkvDCKnjpg1SZ,2024-08-07 01:42:30,0.1221,0.9155,0.7324
-O3cLmyuSU792a9Qnwbh,2024-08-07 01:42:30,0.1221,0.9155,0.7324
-O3cLn-uEKeUohR1zGyK,2024-08-07 01:42:30,0.061,0.9155,0.6714
-O3cLn1xapNYreuPH3Av,2024-08-07 01:42:30,0.061,0.7324,0.6104
-O3cLn3zRM5Be4K9Vdnf,2024-08-07 01:42:30,0,0.6714,0.6104
-O3cLn5zxcmvsmr-PP9w,2024-08-07 01:42:30,0.061,0.7324,0.5493
-O3cLn84DM1xxMPRKVuI,2024-08-07 01:42:30,0.061,0.6714,0.6104
-O3cLnADYhZdWqFEocht,2024-08-07 01:42:31,0.1831,0.6714,0.6104
-O3cLnC82XPyQLAdtaxQ,2024-08-07 01:42:31,0.1831,0.5493,0.6104
-O3cLnE-mKmpBP6Uha9R,2024-08-07 01:42:31,0.2441,0.4883,0.5493
-O3cLnG1KxlkIKf-3lxs,2024-08-07 01:42:31,0.3052,0.4272,0.4883
-O3cLnI5DzNk2T1nJY-b,2024-08-07 01:42:31,0.3052,0.4272,0.5493
-O3cLnKDOtbglONsvL4A,2024-08-07 01:42:31,0.4272,0.4272,0.5493
-O3cLnMHPcKKeEyumQWY,2024-08-07 01:42:31,0.4883,0.3662,0.5493
-O3cLnOEkZ1hQcjcGNlo,2024-08-07 01:42:31,0.5493,0.3052,0.5493
-O3cLnQDsVReyyseiaU8,2024-08-07 01:42:32,0.6104,0.1831,0.4883
-O3cLnSIjMRDiHa1M6BY,2024-08-07 01:42:32,0.6104,0.2441,0.4883
-O3cLnULf3ZOVVrEURV9,2024-08-07 01:42:32,0.6104,0.1831,0.4883
-O3cLnWKBlpOoOI0DyWZ,2024-08-07 01:42:32,0.5493,0.1831,0.4883
-O3cLnYJRq6KSjNyxXVu,2024-08-07 01:42:32,0.4883,0.1831,0.4272
-O3cLn_K7GcANl1qiQLV,2024-08-07 01:42:32,0.4272,0.1831,0.4272
-O3cLnbNQdmoWZGijszV,2024-08-07 01:42:32,0.3662,0.1221,0.4272
-O3cLndJjssZcxTWIKap,2024-08-07 01:42:32,0.3052,0.061,0.4272
-O3cLnfNjTblkNsXxO49,2024-08-07 01:42:33,0.2441,0.1221,0.4272
-O3cLnhR0nPgtM1X9MVU,2024-08-07 01:42:33,0.1831,0.1831,0.4883
-O3cLnjOL67751hNBTiv,2024-08-07 01:42:33,0.1221,0.2441,0.4272
-O3cLnlTeJYE37o5XvRm,2024-08-07 01:42:33,0.1221,0.1831,0.4272
-O3cLnnM8GOlyz6yvBie,2024-08-07 01:42:33,0.1221,0.1831,0.4272
-O3cLnpP2Vg1ZrohiL6R,2024-08-07 01:42:33,0.1221,0.1221,0.4272
-O3cLnrUJ0cC1Ufa60tF,2024-08-07 01:42:33,0.1221,0.1831,0.4883
-O3cLntU7UWeSXAfIDip,2024-08-07 01:42:33,0.1831,0.2441,0.4883
-O3cLnvkCcmxDaYw5gN_,2024-08-07 01:42:34,0.1221,0.3052,0.4883
-O3cLnxoGzJ5piAgG6mf,2024-08-07 01:42:34,0.1831,0.3052,0.4883
-O3cLnzvcgJLIj_RbCZZ,2024-08-07 01:42:34,0.2441,0.3052,0.5493
-O3cLo0s1BSURvFc5T2Z,2024-08-07 01:42:34,0.2441,0.3052,0.5493
-O3cLo30Co1fWu-y6KnA,2024-08-07 01:42:34,0.3052,0.3052,0.5493
-O3cLo4wyui_65zgzt6T,2024-08-07 01:42:34,0.3662,0.4272,0.6104
-O3cLo6zVa8ioZ_01uf6,2024-08-07 01:42:34,0.4272,0.4272,0.6104
-O3cLo8sjhHzFR4k9-VU,2024-08-07 01:42:35,0.4883,0.4883,0.6104
-O3cLoAqHoG8DIPkFPuA,2024-08-07 01:42:35,0.5493,0.4883,0.6714
-O3cLoCsLS_45OZ-OdL7,2024-08-07 01:42:35,0.5493,0.4883,0.6104
-O3cLoF1DKCMBWASUFxi,2024-08-07 01:42:35,0.5493,0.4883,0.6714
-O3cLoH-gz1BMN1OPOh9,2024-08-07 01:42:35,0.5493,0.6104,0.7324
-O3cLoIyDjFOLt8WxmXp,2024-08-07 01:42:35,0.5493,0.6714,0.7935
-O3cLoL-mYvB8apUBI6R,2024-08-07 01:42:35,0.4883,0.6714,0.7935
-O3cLoMrv-291D61BrJz,2024-08-07 01:42:35,0.4272,0.6714,0.7324
-O3cLoOzJXhySe7CR3CE,2024-08-07 01:42:36,0.3662,0.7324,0.7324
-O3cLoRbMs4s8E8jidGv,2024-08-07 01:42:36,0.3662,0.7324,0.7324
-O3cLoTgJhyJVil-yNn_,2024-08-07 01:42:36,0.2441,0.8545,0.7324
-O3cLoVZZkpY6op-RFHK,2024-08-07 01:42:36,0.1831,0.8545,0.7324
-O3cLoXeUK1BtjbfbKH2,2024-08-07 01:42:36,0.1221,0.8545,0.7935
-O3cLoZaUJvqallPlfQI,2024-08-07 01:42:36,0.061,0.8545,0.7935
-O3cLod2TxzE3Xy5b7Ce,2024-08-07 01:42:36,0.061,0.8545,0.7935
-O3cLof924qxZYs-IIxu,2024-08-07 01:42:37,0.061,0.8545,0.7324
-O3cLohFB-rIsmv7k9vo,2024-08-07 01:42:37,0.061,0.9155,0.7935
-O3cLojQB9d61_hM1kgq,2024-08-07 01:42:37,0.061,0.8545,0.7324
-O3cLolUhJBQmFBf9cPO,2024-08-07 01:42:37,0.1221,0.8545,0.7324
-O3cLonTCIpu75JW9Biy,2024-08-07 01:42:37,0.1831,0.8545,0.7935
-O3cLophHjJLQoG_7DsQ,2024-08-07 01:42:37,0.2441,0.9155,0.7935
-O3cLorjnVGS1U5Oh3ck,2024-08-07 01:42:37,0.3052,0.8545,0.7935
-O3cLotrX21xzMKugdrA,2024-08-07 01:42:38,0.3662,0.8545,0.7935
-O3cLovlrEnLda86ZLMS,2024-08-07 01:42:38,0.4272,0.8545,0.7935
-O3cLoxmUYAMdes3DKxM,2024-08-07 01:42:38,0.4883,0.8545,0.7324
-O3cLozq_CWoCSQHhMLG,2024-08-07 01:42:38,0.5493,0.8545,0.7324
-O3cLp1-bn7lQ9biywsf,2024-08-07 01:42:38,0.5493,0.7935,0.7324
-O3cLp2wRIxabR5bI2rh,2024-08-07 01:42:38,0.5493,0.7935,0.7935
-O3cLp50GfXPVQic0QhL,2024-08-07 01:42:38,0.5493,0.7324,0.7324
-O3cLp7EX7O9ad1IU9Kn,2024-08-07 01:42:38,0.4883,0.7324,0.6714
-O3cLp9FdCGeyh2edeeM,2024-08-07 01:42:39,0.4883,0.7324,0.6714
-O3cLpBL7-r_ObADstrh,2024-08-07 01:42:39,0.3662,0.6714,0.6714
-O3cLpDMv3rq3PO1HfIv,2024-08-07 01:42:39,0.3052,0.6104,0.6104
-O3cLpFXJwmRLNADcK9W,2024-08-07 01:42:39,0.2441,0.6104,0.6104
-O3cLpHQe4Hs68GrPQ_Z,2024-08-07 01:42:39,0.2441,0.5493,0.6104
-O3cLpJVYXo2s6y4ZXSL,2024-08-07 01:42:39,0.1221,0.5493,0.5493
-O3cLpLTm8gaIAVtApP1,2024-08-07 01:42:39,0.1221,0.5493,0.5493
-O3cLpNUoBC3AnPNnlmY,2024-08-07 01:42:40,0.1221,0.4883,0.5493
-O3cLpPY0GabwJ_uTUlR,2024-08-07 01:42:40,0.1221,0.4272,0.5493
-O3cLpRc8tV1HMzAbshD,2024-08-07 01:42:40,0.1221,0.4272,0.5493
-O3cLpTfdi2HOY8PgxiS,2024-08-07 01:42:40,0.1221,0.4272,0.4883
-O3cLpVew_Abe5dAdSy7,2024-08-07 01:42:40,0.1221,0.4272,0.4883
-O3cLpXtbbVgz25uOs0D,2024-08-07 01:42:40,0.1831,0.4272,0.4883
-O3cLpZoqUPFhHg70z0Q,2024-08-07 01:42:40,0.2441,0.4272,0.4272
-O3cLpamWHmOx4xmBrQq,2024-08-07 01:42:40,0.2441,0.4272,0.4883
-O3cLpcnfXy1-GuiEB4E,2024-08-07 01:42:41,0.3052,0.3662,0.4883
-O3cLpekFGa-S7LeqEsK,2024-08-07 01:42:41,0.3052,0.3662,0.4883
-O3cLph1JEYK1uemQ7j6,2024-08-07 01:42:41,0.3052,0.3662,0.4883
-O3cLpj3qZcqJ_lbIPhG,2024-08-07 01:42:41,0.3662,0.3662,0.4883
-O3cLplJmUM6Mi3h0d5T,2024-08-07 01:42:41,0.4272,0.3662,0.4883
-O3cLpnV4iHNsttNdfg1,2024-08-07 01:42:41,0.4272,0.3662,0.4883
-O3cLppr7TPmCxqVH9Oi,2024-08-07 01:42:41,0.4272,0.3662,0.4883
-O3cLps-UyEVXpW3cwI4,2024-08-07 01:42:42,0.4272,0.3662,0.5493
-O3cLpu4JVMI_iNjUeiO,2024-08-07 01:42:42,0.4272,0.3052,0.4883
-O3cLpwBAIKGpZJaNoju,2024-08-07 01:42:42,0.4272,0.3662,0.5493
-O3cLpyC8LFZHYwgIHIS,2024-08-07 01:42:42,0.4883,0.3052,0.4883
-O3cLq-L7zxkmVUJkC-i,2024-08-07 01:42:42,0.4272,0.3662,0.5493
-O3cLq1OFdzUeYQncQpI,2024-08-07 01:42:42,0.3662,0.3662,0.5493
-O3cLq3P2uKhGsoJxLxs,2024-08-07 01:42:42,0.3052,0.4272,0.5493
-O3cLq5WZ4Dix3MiXZDX,2024-08-07 01:42:42,0.3052,0.4272,0.5493
-O3cLq7iZ_ZWsdWVtk3y,2024-08-07 01:42:43,0.2441,0.4272,0.5493
-O3cLq9efYT5jGnpWHed,2024-08-07 01:42:43,0.2441,0.4883,0.5493
-O3cLqBgYg65t6G0iKUS,2024-08-07 01:42:43,0.2441,0.4883,0.5493
-O3cLqDlt0-6To4oMWWj,2024-08-07 01:42:43,0.2441,0.5493,0.5493
-O3cLqFjB88JMkOCKjbW,2024-08-07 01:42:43,0.2441,0.5493,0.5493
-O3cLqHhz6y4xIeWgHSi,2024-08-07 01:42:43,0.2441,0.4883,0.6104
-O3cLqJj6xWmJRZ987I3,2024-08-07 01:42:43,0.1831,0.5493,0.6104
-O3cLqLnOyUkPkVkIMTh,2024-08-07 01:42:44,0.1831,0.6104,0.6104
-O3cLqNnRRT9T5QPUVqX,2024-08-07 01:42:44,0.1831,0.6714,0.6104
-O3cLqPmbT2-hNItvofz,2024-08-07 01:42:44,0.2441,0.6714,0.6104
-O3cLqRdvgqqcfnL8oz-,2024-08-07 01:42:44,0.2441,0.6714,0.6714
-O3cLqTcXDB_9nZk5VFO,2024-08-07 01:42:44,0.2441,0.6104,0.6714
-O3cLqVY2653dPoLdb-E,2024-08-07 01:42:44,0.3052,0.6714,0.6714
-O3cLqXjJ2ssUkfSuixR,2024-08-07 01:42:44,0.3662,0.7935,0.6714
-O3cLqZuqDrNbxWeIsU7,2024-08-07 01:42:44,0.3052,0.7935,0.6714
-O3cLqayRDJaHvJjucZO,2024-08-07 01:42:45,0.3052,0.7935,0.6714
-O3cLqd60ushsBRRVMkO,2024-08-07 01:42:45,0.3662,0.7324,0.7324
-O3cLqfAiJyKd-k_KWJq,2024-08-07 01:42:45,0.3662,0.7324,0.7324
-O3cLqhE3v6E4TqgDLpH,2024-08-07 01:42:45,0.3662,0.7935,0.7324
-O3cLqjCbW5yubsVyOgh,2024-08-07 01:42:45,0.3662,0.7935,0.7324
-O3cLqlItg-uz4RXtL59,2024-08-07 01:42:45,0.3662,0.7935,0.7324
-O3cLqnD6v2YLF08_39N,2024-08-07 01:42:45,0.3662,0.7935,0.7324
-O3cLqpDbgAQkjBd-Ad8,2024-08-07 01:42:45,0.3662,0.7935,0.7324
-O3cLqrPpBEpz59ngmga,2024-08-07 01:42:46,0.3662,0.7935,0.7324
-O3cLqtNqxsI-0e2Q17z,2024-08-07 01:42:46,0.3052,0.7935,0.7324
-O3cLqvO-NjJBQ5ZfLTg,2024-08-07 01:42:46,0.3052,0.8545,0.7324
-O3cLqxXGX-iCH_sA9Xf,2024-08-07 01:42:46,0.3052,0.7935,0.7324
-O3cLqzbTwKJtMDURtfT,2024-08-07 01:42:46,0.3052,0.7324,0.6714
-O3cLr0su9FJH5viBDdH,2024-08-07 01:42:46,0.2441,0.7324,0.7324
-O3cLr361i0wmD12ECNZ,2024-08-07 01:42:46,0.3052,0.7935,0.7324
-O3cLr5BwV-W7-swmS20,2024-08-07 01:42:47,0.2441,0.7935,0.7324
-O3cLr7IMXc8aAcOKD8u,2024-08-07 01:42:47,0.2441,0.6714,0.6714
-O3cLr9UYRbSkbQrHflc,2024-08-07 01:42:47,0.1831,0.6104,0.6714
-O3cLrBd4jyuRAwTdm-R,2024-08-07 01:42:47,0.2441,0.6104,0.6714
-O3cLrEBAk9CTP3bFZot,2024-08-07 01:42:47,0.1831,0.6104,0.7324
-O3cLrG8wt5B3nf5Vhcq,2024-08-07 01:42:47,0.1221,0.6104,0.7324
-O3cLrIM2d6cL71eSKBg,2024-08-07 01:42:47,0.1221,0.6104,0.6714
-O3cLrKVvVFkxkHGcV3f,2024-08-07 01:42:48,0.1221,0.4883,0.6714
-O3cLrMaoDtfJiHWRTUQ,2024-08-07 01:42:48,0.1221,0.4883,0.6714
-O3cLrOcW2p-DL04msyj,2024-08-07 01:42:48,0.1831,0.4883,0.6104
-O3cLrQ_dSAQdbr5JCsu,2024-08-07 01:42:48,0.1221,0.4883,0.6104
-O3cLrSWc2swq4hm2iWC,2024-08-07 01:42:48,0.1221,0.4272,0.6714
-O3cLrUY44p28vM8LtUh,2024-08-07 01:42:48,0.1831,0.3662,0.6104
-O3cLrWq77bd18DmcoRM,2024-08-07 01:42:48,0.1831,0.3052,0.6104
-O3cLrYveZ_C4T4CWe53,2024-08-07 01:42:48,0.1831,0.3052,0.6104
-O3cLr_u-EirTz8v6k5C,2024-08-07 01:42:49,0.2441,0.3662,0.5493
-O3cLrcSUD6Nf0yl7znV,2024-08-07 01:42:49,0.3052,0.2441,0.5493
-O3cLreTmVF42Pw1AFxn,2024-08-07 01:42:49,0.3052,0.2441,0.6104
-O3cLrgUOFLdOdDq2o8k,2024-08-07 01:42:49,0.3052,0.2441,0.6104
-O3cLriXuxaOBQ--jBO8,2024-08-07 01:42:49,0.3662,0.2441,0.6104
-O3cLrk_uVwTG6ICWw95,2024-08-07 01:42:49,0.4272,0.2441,0.5493
-O3cLrmcvGgAYPpqJYmk,2024-08-07 01:42:49,0.4272,0.2441,0.5493
-O3cLrohJEuj4fTWXalH,2024-08-07 01:42:50,0.4883,0.1831,0.5493
-O3cLrqk2IZFhhpaqAPL,2024-08-07 01:42:50,0.4883,0.1831,0.5493
-O3cLrvULoorDOMaPmYU,2024-08-07 01:42:50,0.4883,0.2441,0.6104
-O3cLrxtbwiuGWDHGjWG,2024-08-07 01:42:50,0.5493,0.2441,0.5493
-O3cLrzqVagmsSGdzjQm,2024-08-07 01:42:50,0.5493,0.3052,0.5493
-O3cLs0mLEYzbrfELjrN,2024-08-07 01:42:50,0.5493,0.3052,0.5493
-O3cLs2l18p7TqZHkNpB,2024-08-07 01:42:51,0.4883,0.3052,0.5493
-O3cLs4oQCTRImDT0OEC,2024-08-07 01:42:51,0.4272,0.3052,0.6104
-O3cLs6pO5w4EMIR-Vhf,2024-08-07 01:42:51,0.4272,0.3052,0.5493
-O3cLs8rJqHC2vgJ5-CO,2024-08-07 01:42:51,0.3662,0.4272,0.5493
-O3cLsB7iC-zFptwx3q-,2024-08-07 01:42:51,0.3662,0.4272,0.5493
-O3cLsD7cni0NCCKzNrA,2024-08-07 01:42:51,0.2441,0.4272,0.5493
-O3cLsFC3zw_6kPMz3fS,2024-08-07 01:42:51,0.1221,0.4272,0.5493
-O3cLsHGlfvCty87gqyJ,2024-08-07 01:42:51,0.061,0.4883,0.5493
-O3cLsJJsuzXPWbgKX64,2024-08-07 01:42:52,0.061,0.5493,0.4883
-O3cLsLCz02v-wUPdzQ9,2024-08-07 01:42:52,0,0.6104,0.4883
-O3cLsNVccSFsABeKAUe,2024-08-07 01:42:52,0,0.6714,0.5493
-O3cLsPWT8ze_YK_rx9e,2024-08-07 01:42:52,0,0.6714,0.5493
-O3cLsR_KWosRAyEdHFV,2024-08-07 01:42:52,0,0.6714,0.5493
-O3cLsTq14xiN4Kojjnw,2024-08-07 01:42:52,0,0.7324,0.6104
-O3cLsVws__QMzvv82H6,2024-08-07 01:42:52,0.061,0.7935,0.5493
-O3cLsYBMvnTIC9O2t7z,2024-08-07 01:42:53,0.1831,0.7935,0.6104
-O3cLs_FZZgX8zAcgDlN,2024-08-07 01:42:53,0.2441,0.7935,0.6104
-O3cLsbOu1ayeOjlaGX8,2024-08-07 01:42:53,0.3052,0.7935,0.6104
-O3cLsdSFHscV9CKhke8,2024-08-07 01:42:53,0.3662,0.8545,0.6104
-O3cLsfYg9WQBGu4j8Qe,2024-08-07 01:42:53,0.4272,0.8545,0.6714
-O3cLsh_9Rjwyzi97MwT,2024-08-07 01:42:53,0.4883,0.8545,0.6714
-O3cLsjYsQkl4RnWh5jN,2024-08-07 01:42:53,0.6104,0.8545,0.6714
-O3cLslb9-2EkOqDvLma,2024-08-07 01:42:53,0.6104,0.8545,0.6714
-O3cLsnY5DVrASBjemzc,2024-08-07 01:42:54,0.6104,0.9155,0.6714
-O3cLspUuv9LlMrBDdes,2024-08-07 01:42:54,0.6104,0.9155,0.6714
-O3cLsrYpwArXOeCiDVg,2024-08-07 01:42:54,0.5493,0.9155,0.7324
-O3cLstcxTajQ---cq2-,2024-08-07 01:42:54,0.6104,0.8545,0.6714
-O3cLsvmH1II4X5c8u3z,2024-08-07 01:42:54,0.5493,0.7935,0.6714
-O3cLsxlCY_396cXYCrD,2024-08-07 01:42:54,0.4883,0.7935,0.6714
-O3cLszkd8leLJbRYKvE,2024-08-07 01:42:54,0.3662,0.8545,0.6714
-O3cLt0n-9uMavSOX8vV,2024-08-07 01:42:54,0.3052,0.7935,0.6714
-O3cLt30tJC3TlVPmpyM,2024-08-07 01:42:55,0.2441,0.7935,0.6714
-O3cLt5620SE4mjPFEIj,2024-08-07 01:42:55,0.1831,0.7935,0.6714
-O3cLt7AA5UFucdO-Aei,2024-08-07 01:42:55,0.1221,0.7324,0.6714
-O3cLt9CFwG02N9u42Ll,2024-08-07 01:42:55,0.1221,0.7324,0.6714
-O3cLtBFecyUSyK_hEKs,2024-08-07 01:42:55,0.1221,0.7324,0.6714
-O3cLtDKDng8hTfsPag5,2024-08-07 01:42:55,0.1221,0.6714,0.6104
-O3cLtFGLXejD9LGFzln,2024-08-07 01:42:55,0.1221,0.6714,0.6714
-O3cLtHNOE3f0F_oY1_w,2024-08-07 01:42:56,0.1221,0.6104,0.6714
-O3cLtJHebeH79FKDxbT,2024-08-07 01:42:56,0.1831,0.6104,0.6714
-O3cLtLM0_zveK4_69pF,2024-08-07 01:42:56,0.2441,0.6104,0.6714
-O3cLtNXGnWiFT0QVJEu,2024-08-07 01:42:56,0.3052,0.6104,0.6714
-O3cLtPZwxx7sVzqwhPW,2024-08-07 01:42:56,0.3662,0.5493,0.6714
-O3cLtR_1Esmb8YIW94V,2024-08-07 01:42:56,0.3662,0.4883,0.6714
-O3cLtTapY0p3rnS0k7I,2024-08-07 01:42:56,0.4272,0.4883,0.6714
-O3cLtVjneFhdcJ7HSvi,2024-08-07 01:42:56,0.4272,0.4883,0.6714
-O3cLtXkyDMZ7lCusMLO,2024-08-07 01:42:57,0.4272,0.4883,0.6714
-O3cLtZzxzTWR972F0cr,2024-08-07 01:42:57,0.4883,0.5493,0.6714
-O3cLtatt61wA5Y7qG_y,2024-08-07 01:42:57,0.3662,0.4272,0.6714
-O3cLtcxbktT-l8nhExf,2024-08-07 01:42:57,0.3662,0.3662,0.6714
-O3cLtex12X5XTFg2MGV,2024-08-07 01:42:57,0.3052,0.3662,0.6714
-O3cLth-NWOqnyStqyrQ,2024-08-07 01:42:57,0.1831,0.4272,0.6104
-O3cLtj-u9Yll5vOiQhs,2024-08-07 01:42:57,0.1221,0.4272,0.6104
-O3cLtl4OhRL1tBXwRL8,2024-08-07 01:42:58,0.061,0.4272,0.6104
-O3cLtn8r6jEyMT-9HZI,2024-08-07 01:42:58,0.061,0.3662,0.6104
-O3cLtpAx5OAkmy9rnBa,2024-08-07 01:42:58,0,0.3662,0.6104
-O3cLtrLrdSj86Euyxtg,2024-08-07 01:42:58,0,0.3662,0.6104
-O3cLttTfHgWJ2Ap-WRT,2024-08-07 01:42:58,0.1221,0.4272,0.6104
-O3cLtvYW7ZpOWTI9ri2,2024-08-07 01:42:58,0.1831,0.4272,0.6104
-O3cLtx_9bw7UFSlT9GH,2024-08-07 01:42:58,0.1831,0.3662,0.6104
-O3cLtzcrppwnRGZh6GJ,2024-08-07 01:42:58,0.4272,0.4272,0.6714
-O3cLu0adUpCcHOCNuBJ,2024-08-07 01:42:59,0.5493,0.4272,0.6104
-O3cLu2wnIt3_li_aFTl,2024-08-07 01:42:59,0.6104,0.4272,0.6104
-O3cLu4urniv4VzbFwPW,2024-08-07 01:42:59,0.7935,0.4883,0.6104
-O3cLu6udKi_0guHMSbP,2024-08-07 01:42:59,0.9155,0.4883,0.6104
-O3cLu9IBdPx6RKKQhCn,2024-08-07 01:42:59,0.9766,0.4883,0.6714
-O3cLuBa8j8iL4Xt0AI3,2024-08-07 01:42:59,0.9766,0.5493,0.6714
-O3cLuDXlrJsgFRp3Yi9,2024-08-07 01:42:59,0.9155,0.5493,0.6714
-O3cLuFXsUpMFewhOtxx,2024-08-07 01:43:00,0.9155,0.5493,0.6104
-O3cLuHbVDiVV3mJb6mA,2024-08-07 01:43:00,0.7324,0.6104,0.6104
-O3cLuJaTSJ2RVvNG3kr,2024-08-07 01:43:00,0.6714,0.6104,0.6104
-O3cLuLxArwASCBnzGnG,2024-08-07 01:43:00,0.5493,0.6104,0.6104
-O3cLuNrxkZYLIphAshK,2024-08-07 01:43:00,0.3052,0.6714,0.6104
-O3cLuPwA4rWG7n5XQhH,2024-08-07 01:43:00,0.1831,0.6714,0.5493
-O3cLuRwXG-VWLcCBs1Y,2024-08-07 01:43:00,0.061,0.6714,0.4883
-O3cLuU54qXcqRBXF9K9,2024-08-07 01:43:00,-0.061,0.6714,0.4272
-O3cLuWBzFGkF8kvBvdt,2024-08-07 01:43:01,-0.1831,0.6104,0.4883
-O3cLuYJ_VPnVchwQ0DQ,2024-08-07 01:43:01,-0.2441,0.6104,0.4883
-O3cLu_RwIs_0WN-tUC0,2024-08-07 01:43:01,-0.3052,0.6714,0.4883
-O3cLubVP3xfxnM_QGGv,2024-08-07 01:43:01,-0.3052,0.6714,0.5493
-O3cLudlZfb5B8_jIaxc,2024-08-07 01:43:01,-0.3052,0.6714,0.4883
-O3cLufrNX2e1P-vFJl1,2024-08-07 01:43:01,-0.1221,0.6714,0.4883
-O3cLuhtyls8FB-ZXSyC,2024-08-07 01:43:01,-0.1221,0.6714,0.4883
-O3cLujypMtiuO8pwYT8,2024-08-07 01:43:02,0,0.6714,0.5493
-O3cLum3AE99oZL-YZSv,2024-08-07 01:43:02,0.1221,0.6714,0.5493
-O3cLuoG931AvGxhDT7f,2024-08-07 01:43:02,0.1831,0.6714,0.5493
-O3cLuqQOAc5yTqkMBDY,2024-08-07 01:43:02,0.3052,0.6714,0.5493
-O3cLusVra32M0cOo3K8,2024-08-07 01:43:02,0.4883,0.6104,0.5493
-O3cLuuYLstFHy_C_zgu,2024-08-07 01:43:02,0.5493,0.6104,0.6104
-O3cLuwUYFXZunZ9IMNv,2024-08-07 01:43:02,0.6714,0.6104,0.6104
-O3cLuycYrlfsDwsxr87,2024-08-07 01:43:02,0.7324,0.6104,0.6104
-O3cLv-mxg8xJiGC6Bey,2024-08-07 01:43:03,0.7324,0.6104,0.6104
-O3cLv1n5x5jp1tKY8m9,2024-08-07 01:43:03,0.7935,0.6104,0.6714
-O3cLv3mzlBKe0M6qhnG,2024-08-07 01:43:03,0.7324,0.6104,0.6714
-O3cLv5nauTmtoKEr-zi,2024-08-07 01:43:03,0.7324,0.5493,0.6714
-O3cLv7vekOFf11e0MF4,2024-08-07 01:43:03,0.6104,0.5493,0.6714
-O3cLvC5omLmyXKfvTjW,2024-08-07 01:43:03,0.5493,0.6104,0.6104
-O3cLvEBvLrroQreAc4h,2024-08-07 01:43:04,0.4883,0.6104,0.6104
-O3cLvGCXT0bnZf_b9p-,2024-08-07 01:43:04,0.3662,0.5493,0.6714
-O3cLvIHp_MGeQAKR7Da,2024-08-07 01:43:04,0.2441,0.4883,0.6714
-O3cLvKMSh5hGFR_IiH5,2024-08-07 01:43:04,0.1831,0.4883,0.6104
-O3cLvMM5gjJ4Xc9vJQn,2024-08-07 01:43:04,0.061,0.6104,0.6714
-O3cLvOJUkNFXz7tbZX3,2024-08-07 01:43:04,0,0.6104,0.6714
-O3cLvQCyPzDn9Wj4l-E,2024-08-07 01:43:04,0,0.5493,0.6104
-O3cLvSQ_4qXEIwtTgnw,2024-08-07 01:43:04,0,0.5493,0.6104
-O3cLvUWW5mtzqGtHxgN,2024-08-07 01:43:05,-0.061,0.4883,0.6714
-O3cLvWi5UXxn_DR9IfC,2024-08-07 01:43:05,-0.061,0.4883,0.6714
-O3cLvYo5Q9CF3EWi8qW,2024-08-07 01:43:05,-0.061,0.4883,0.6714
-O3cLv_y_OQCPfcGGtur,2024-08-07 01:43:05,0.061,0.5493,0.6714
-O3cLvbsT--1BkWGzVRH,2024-08-07 01:43:05,0.1831,0.5493,0.6714
-O3cLvdu-jDpaDXXKxIu,2024-08-07 01:43:05,0.1221,0.5493,0.6714
