id,timestamp,x,y,z
-O3hRuvYQmyILH5Dbsn6,2024-08-08 01:27:21,0.3662,0.6104,0.7324
-O3hRvANaoiPCBF9FVMx,2024-08-08 01:27:22,0.2441,0.7935,1.1597
-O3hRvPiJQTWDzRwVKWi,2024-08-08 01:27:23,0.061,0.5493,0.7935
-O3hRveOstiX8Dz1s8Sw,2024-08-08 01:27:24,0.6104,-0.1831,-1.5259
-O3hRvu24CHJ0zvFSreq,2024-08-08 01:27:25,-0.2441,0.2441,-0.061
-O3hRw8gXq08srSyXDO1,2024-08-08 01:27:26,0.5493,0.061,0.5493
-O3hRwOZz2S8tAzCUVJi,2024-08-08 01:27:27,0.6104,0,0.1831
-O3hRwcyAPintZY1w-aj,2024-08-08 01:27:28,0.6104,0.061,-0.4272
-O3hRwsZYxTTuRto6Q0Y,2024-08-08 01:27:29,0.061,0.3052,-0.4883
-O3hRx7IDGPZdALxrp-9,2024-08-08 01:27:30,-0.1221,0.5493,-0.1221
-O3hRxNBvkJ6aDJJ1gNs,2024-08-08 01:27:31,0.061,0.3662,0
-O3hRxbfCacW9bR7e8hg,2024-08-08 01:27:32,0.6104,0.3052,0
-O3hRxrTKCUFmmDYKMuK,2024-08-08 01:27:33,0.4272,0.5493,0.3052
-O3hRy5maLl4TxDs_oII,2024-08-08 01:27:34,0.3052,0.6714,0.6104
-O3hRyLc5VIfaLhNU2uo,2024-08-08 01:27:35,0.4272,0.6104,0.8545
-O3hRyaQrSH8hc2IttWA,2024-08-08 01:27:36,0.3052,0.4883,0.7935
-O3hRypsChOqaxEoPR3X,2024-08-08 01:27:37,0.3052,0.5493,0.6104
-O3hRz4dYEhbpbuoDsC3,2024-08-08 01:27:38,0.3052,0.5493,0.4272
-O3hRzKaeGATIgew2isw,2024-08-08 01:27:39,0.3052,0.4272,0.3662
-O3hRzZjnP6umne2G7hg,2024-08-08 01:27:40,0.3662,0.5493,0.5493
-O3hRzoahdedkmK7v50b,2024-08-08 01:27:41,0.3052,0.5493,0.6104
-O3hS-3EZDYGN5Kl2H3-,2024-08-08 01:27:42,0.5493,0.4883,0.6714
-O3hS-IoGPuqSe9zyrYT,2024-08-08 01:27:43,0.3662,0.5493,0.7324
-O3hS-YvDSnI_PIh5zGn,2024-08-08 01:27:44,0.3662,0.6104,0.6104
-O3hS-nQYJHdKExXJmgr,2024-08-08 01:27:45,0.3052,0.5493,0.4883
-O3hS01u3_w8BnQ5wyY1,2024-08-08 01:27:46,0.2441,0.5493,0.4272
-O3hS0HgCerZZrd__5b0,2024-08-08 01:27:47,0.3662,0.4883,0.4272
-O3hS0XHlRW479fuR_o8,2024-08-08 01:27:48,0.3662,0.5493,0.4272
-O3hS0lmmdgukq1jirGM,2024-08-08 01:27:49,0.3662,0.5493,0.6714
-O3hS10lsQsOkkdF3lxS,2024-08-08 01:27:50,0,0.9766,0.8545
-O3hS1GE8EWM0ErEOVJP,2024-08-08 01:27:51,-0.2441,1.1597,1.0376
-O3hS1VyNGHBUerIGWFQ,2024-08-08 01:27:52,0.4272,0.6714,0.7935
-O3hS1kkOz__os8aOZOi,2024-08-08 01:27:53,0.4272,0.3662,0.6104
-O3hS2-7agkcqBBY9YAr,2024-08-08 01:27:54,0.1831,0.3662,0.2441
-O3hS2F7FLMtKF4VNGWR,2024-08-08 01:27:55,0.2441,0.4272,0.2441
-O3hS2UXGG3tBCa2vWcX,2024-08-08 01:27:56,0.3052,0.6104,0.3052
-O3hS2j6CpnumCRHgvoj,2024-08-08 01:27:57,0.3662,0.5493,0.6104
-O3hS2yoRRfPqlFdSiSy,2024-08-08 01:27:58,0.3662,0.6104,0.7935
-O3hS3DyTIML2j37k3cW,2024-08-08 01:27:59,0.3662,0.6104,0.7324
-O3hS3TDoNM5pMGylxoj,2024-08-08 01:28:00,0.4272,0.6104,0.6714
-O3hS3hgU7jTaywW923H,2024-08-08 01:28:01,0.3052,0.4883,0.5493
-O3hS3xYoYqf0Ps4kUaS,2024-08-08 01:28:02,0.4272,0.3052,0.4883
-O3hS4CB0gKGArGnkfP3,2024-08-08 01:28:03,0.3662,0.3052,0.4272
-O3hS4RdUTHg0o6Ao-f-,2024-08-08 01:28:04,0.2441,0.6104,0.4272
-O3hS4gUsRZyeNygIYpI,2024-08-08 01:28:05,0.3662,0.6714,0.5493
-O3hS4w0PIVti6AMuuMB,2024-08-08 01:28:06,0.3662,0.5493,0.7324
-O3hS5BH1ASkpoPlV9iw,2024-08-08 01:28:07,0.3052,0.4883,0.7324
-O3hS5QUtgikXuGMQi9e,2024-08-08 01:28:08,0.3662,0.6104,0.6104
-O3hS5f1pol5v4kcjK1v,2024-08-08 01:28:09,0.3052,0.6104,0.5493
-O3hS5uiGX1-qBHhsEFt,2024-08-08 01:28:10,0.3662,0.5493,0.4883
-O3hS69S9EzjJBAFAnr2,2024-08-08 01:28:11,0.3052,0.4883,0.4883
-O3hS6OyrzKeSSHQDWFT,2024-08-08 01:28:12,0.3052,0.5493,0.5493
-O3hS6do9L3SfrhtKxus,2024-08-08 01:28:13,0.3662,0.5493,0.6104
-O3hS6zgaueex2EfF9Zi,2024-08-08 01:28:14,0.4272,0.6104,0.6104
-O3hS786a88T77TEQQAs,2024-08-08 01:28:15,0.4272,0.6104,0.6714
-O3hS7NqoigDOKwThIg_,2024-08-08 01:28:16,0.3662,0.5493,0.6104
-O3hS7cUMaLq2eE_XHCd,2024-08-08 01:28:17,0.3662,0.4883,0.5493
-O3hS7sCz9on6HXu7UGS,2024-08-08 01:28:18,0.3662,0.5493,0.4883
-O3hS86ko8ksNrglr9Ks,2024-08-08 01:28:19,0.2441,0.6714,0.4883
-O3hS8Mu44IamulYYT4C,2024-08-08 01:28:20,0.3662,0.6104,0.5493
-O3hS8bAsg9P7PScExRV,2024-08-08 01:28:21,0.4272,0.4883,0.6714
-O3hS8qpdXlvQQ53ALnR,2024-08-08 01:28:22,0.3052,0.5493,0.5493
-O3hS95XBPcWX0NhCmZN,2024-08-08 01:28:23,0.2441,0.4883,0.4883
-O3hS9KvJlcpWnPZE4t9,2024-08-08 01:28:24,0.3662,0.5493,0.4883
-O3hS9_i7eOtoG84VGWm,2024-08-08 01:28:25,0.3662,0.6104,0.4272
-O3hS9q0Fjifaa21s62Q,2024-08-08 01:28:26,0.3052,0.6104,0.4883
-O3hSA43DwFbJPOEQ-Xe,2024-08-08 01:28:27,0.2441,0.5493,0.6104
-O3hSAKXzb6E1UWQKHUQ,2024-08-08 01:28:28,0.3662,0.4272,0.6714
-O3hSAZR7jqrelRuIOPq,2024-08-08 01:28:29,0.4883,0.4883,0.6104
-O3hSAoAhxO9HIsTZdZO,2024-08-08 01:28:30,0.3052,0.5493,0.6104
-O3hSB2pBOSaiPe7IU8H,2024-08-08 01:28:31,0.3662,0.4883,0.4883
-O3hSBIMiL_ZqEceQ0Yt,2024-08-08 01:28:32,0.2441,0.6104,0.4272
-O3hSBXtktZZSHd7JHIU,2024-08-08 01:28:33,0.3052,0.5493,0.5493
-O3hSBnCvCjvS0ciOraL,2024-08-08 01:28:34,0.3052,0.5493,0.5493
-O3hSC1lFEojY7s_aAhF,2024-08-08 01:28:35,0.3052,0.5493,0.5493
-O3hSCHWb0n1-IMexWDr,2024-08-08 01:28:36,0.3052,0.5493,0.6104
-O3hSCWXGfgVntQ1BTRL,2024-08-08 01:28:37,0.3662,0.5493,0.5493
-O3hSClGWHPnW67D-S-r,2024-08-08 01:28:38,0.3052,0.5493,0.6104
-O3hSD-wIqQj8Y54zXk-,2024-08-08 01:28:39,0.3662,0.6104,0.6104
-O3hSDF_tW5i_pJQY40q,2024-08-08 01:28:40,0.1831,0.7324,0.5493
-O3hSDVEmwvYVfxTPghw,2024-08-08 01:28:41,0.4272,0.5493,0.6104
-O3hSDjxCDC94aYhGZbk,2024-08-08 01:28:42,0.2441,0.4272,0.6104
-O3hSDzj6RVeSepPSEcA,2024-08-08 01:28:43,0.3662,0.6104,0.5493
-O3hSEE9Tr5kl4VgcfuD,2024-08-08 01:28:44,0.3662,0.7935,0.5493
-O3hSEU1kBOD30SI-03X,2024-08-08 01:28:45,0.3052,0.6104,0.6104
-O3hSEiwsBG90YoGFkuU,2024-08-08 01:28:46,0.2441,0.4272,0.6104
-O3hSEyN3iQ_NVsLrY05,2024-08-08 01:28:47,0.1831,0.4883,0.4883
-O3hSFDmJBNiyy8MOrup,2024-08-08 01:28:48,0.3662,0.7935,0.4883
-O3hSFVGBzDNyGUyEyKh,2024-08-08 01:28:49,0.3662,0.6714,0.5493
-O3hSFh9V0tO39BsDrfo,2024-08-08 01:28:50,0.2441,0.4272,0.6104
-O3hSFwqYpTYG3hQ31Vp,2024-08-08 01:28:51,0.2441,0.3052,0.6714
-O3hSGBlKxSUKmOUKT5h,2024-08-08 01:28:52,0.4883,0.4883,0.5493
-O3hSGRChpBYoK9NU2Oy,2024-08-08 01:28:53,0.3052,0.6714,0.4883
-O3hSGftrr2X4QIHHhwv,2024-08-08 01:28:54,0.3052,0.6714,0.4883
-O3hSGvdTFHghSdtfrU2,2024-08-08 01:28:55,0.3052,0.4272,0.6104
-O3hSHAC1MgmdqCSU5sC,2024-08-08 01:28:56,0.2441,0.4272,0.6104
-O3hSHPtzLXZzzIgYV3M,2024-08-08 01:28:57,0.3662,0.4883,0.6714
-O3hSHeQsqbeaBSrr_Gu,2024-08-08 01:28:58,0.3662,0.6714,0.6104
-O3hSHuU5UviP7mR6qRu,2024-08-08 01:28:59,0.4272,0.6714,0.5493
-O3hSI90DZs15_B4LfT0,2024-08-08 01:29:00,0.3052,0.4272,0.6104
-O3hSIOaSvTz0ooYz5OM,2024-08-08 01:29:01,0.3052,0.3662,0.5493
-O3hSId31YR6BokkuJkL,2024-08-08 01:29:02,0.4272,0.5493,0.5493
-O3hSIscwOruIW92tjOx,2024-08-08 01:29:03,0.3662,0.6104,0.4883
-O3hSJ7PRkA641fUe_UU,2024-08-08 01:29:04,0.3662,0.5493,0.5493
-O3hSJN71k0lMTqEItgV,2024-08-08 01:29:05,0.3662,0.4272,0.6104
-O3hSJbgAUQrXlTgrCZ-,2024-08-08 01:29:06,0.3052,0.4272,0.6104
-O3hSJrMeBo5jxZXemwK,2024-08-08 01:29:07,0.3052,0.6104,0.4883
-O3hSK66aDvPCrRd-ujF,2024-08-08 01:29:08,0.3662,0.6714,0.5493
-O3hSKLgCY1sM827aVcX,2024-08-08 01:29:09,0.2441,0.6714,0.6104
-O3hSKaP8s_goCnM1cq4,2024-08-08 01:29:10,0.3662,0.4272,0.6714
-O3hSKq3ZVPngCLEVX59,2024-08-08 01:29:11,0.3662,0.3052,0.6104
-O3hSL4ye9p9k6pgvHwL,2024-08-08 01:29:12,0.2441,0.4883,0.4883
-O3hSLKIRidyo7hzUi_U,2024-08-08 01:29:13,0.2441,0.6714,0.4272
-O3hSL_5Ir38JxFAkvID,2024-08-08 01:29:14,0.4883,0.5493,0.4883
-O3hSLoh0LWkuX1EOaEW,2024-08-08 01:29:15,0.3052,0.4272,0.5493
-O3hSM3LIN_KsyX-23CS,2024-08-08 01:29:16,0.3052,0.5493,0.6104
-O3hSMJ2MHCX1sGT3EBE,2024-08-08 01:29:17,0.4272,0.6714,0.6104
-O3hSMYlrWcbuaAlG9Zq,2024-08-08 01:29:18,0.3052,0.5493,0.5493
-O3hSMnRnpk1SJ2ohMSk,2024-08-08 01:29:19,0.2441,0.4883,0.5493
-O3hSN3eL7VBJ7z3q_jZ,2024-08-08 01:29:20,0.3052,0.5493,0.5493
-O3hSNHov-UNnfiMbYe4,2024-08-08 01:29:21,0.3662,0.6104,0.5493
-O3hSNXaXGF9W0zKJ3Ov,2024-08-08 01:29:22,0.3662,0.5493,0.6104
-O3hSNlvGHlJ5iLasC-h,2024-08-08 01:29:23,0.3662,0.4883,0.6104
-O3hSO0faWoDiTJxVBX_,2024-08-08 01:29:24,0.3662,0.4883,0.5493
-O3hSOGJhfeOp2DOuIAx,2024-08-08 01:29:25,0.3662,0.5493,0.4883
-O3hSOW-uF1E8AW8CrBK,2024-08-08 01:29:26,0.3052,0.5493,0.4883
-O3hSOkdXzlwebolTLcY,2024-08-08 01:29:27,0.3662,0.5493,0.5493
-O3hSP-KdI1bD6V8aKJd,2024-08-08 01:29:28,0.3662,0.6104,0.5493
-O3hSPF4HYodKp-M9e6f,2024-08-08 01:29:29,0.3052,0.6104,0.6104
-O3hSPUiksfkJ3X2lxVN,2024-08-08 01:29:30,0.3662,0.6104,0.6104
-O3hSPjQwgKzT-TOtgtC,2024-08-08 01:29:31,0.3662,0.4883,0.6104
-O3hSPyzE6mrdEC_lJhG,2024-08-08 01:29:32,0.3052,0.3662,0.5493
-O3hSQDcyOKhcO8FHFkQ,2024-08-08 01:29:33,0.3052,0.4883,0.4883
-O3hSQTB0mjkOk0Y79XY,2024-08-08 01:29:34,0.3052,0.5493,0.6104
-O3hSQhwlNe9vWIrf82i,2024-08-08 01:29:35,0.3052,0.7324,0.6104
-O3hSQxktwutO23qub0M,2024-08-08 01:29:36,0.3662,0.4272,0.7324
-O3hSRCLEGCHpXCwtfMP,2024-08-08 01:29:37,0.4272,0.4883,0.6714
-O3hSRRyqVwyYAcyMvIw,2024-08-08 01:29:38,0.3662,0.4272,0.4883
-O3hSRgWEUX5mzwUX5t8,2024-08-08 01:29:39,0.2441,0.5493,0.4272
-O3hSRwFFbWd81mQIegf,2024-08-08 01:29:40,0.3662,0.6714,0.4883
-O3hSSAtJc6HwamEdKjT,2024-08-08 01:29:41,0.4272,0.6104,0.5493
-O3hSSQdh6DxPMXjmOJb,2024-08-08 01:29:42,0.2441,0.6104,0.6104
-O3hSSfId7-FbFBAWc7Q,2024-08-08 01:29:43,0.3662,0.4883,0.6714
-O3hSSuuWpHiEjqqhDjn,2024-08-08 01:29:44,0.3052,0.5493,0.6714
-O3hST9Z7qmXLwMEb578,2024-08-08 01:29:45,0.3662,0.4883,0.5493
-O3hSTPI_7xEMM3yad0C,2024-08-08 01:29:46,0.2441,0.5493,0.4883
-O3hSTdv_mcDbsFLtjbm,2024-08-08 01:29:47,0.3052,0.4883,0.4883
-O3hSTtbCsxYlHOLcZwM,2024-08-08 01:29:48,0.2441,0.4272,0.4883
-O3hSU8UpToqrzKo0tq2,2024-08-08 01:29:49,0.5493,0.5493,0.4272
-O3hSUNvx_MhfcggU-cR,2024-08-08 01:29:50,0.3052,0.5493,0.5493
-O3hSUcXPmeaoHxDjjJT,2024-08-08 01:29:51,0.3662,0.4883,0.6104
-O3hSUsTCrJxppDChknM,2024-08-08 01:29:52,0.3662,0.4272,0.6714
-O3hSV6sGkhKIlXzBn4e,2024-08-08 01:29:53,0.3052,0.4883,0.6104
-O3hSVMkNkv6__tYiLpL,2024-08-08 01:29:54,0.3662,0.4883,0.4883
-O3hSVbJZjfbZVTULKVY,2024-08-08 01:29:55,0.3052,0.6104,0.5493
-O3hSVquMTYgNYQv5czG,2024-08-08 01:29:56,0.4272,0.6714,0.4883
-O3hSW5Xc1ahi1vuVJpw,2024-08-08 01:29:57,0.3052,0.4272,0.6104
-O3hSWLHuGIQLrtk8rxl,2024-08-08 01:29:58,0.4272,0.2441,0.6714
-O3hSW_tON3oxs6WZ6fi,2024-08-08 01:29:59,0.2441,0.5493,0.6714
-O3hSWpbwmaXlDR3jSI7,2024-08-08 01:30:00,0.3662,0.7935,0.5493
-O3hSX4EIi_4L1IKRnH3,2024-08-08 01:30:01,0.3662,0.7935,0.5493
-O3hSXJwVVWGLhjL1xri,2024-08-08 01:30:02,0.3052,0.4883,0.6714
-O3hSXZaiEJeLLlMWC8h,2024-08-08 01:30:03,0.4272,0.4883,0.5493
-O3hSXoI8_wJkUUTu0iI,2024-08-08 01:30:04,0.3662,0.6104,0.5493
-O3hSY2oEfVQFQNuVVrd,2024-08-08 01:30:05,0.3052,0.5493,0.5493
-O3hSYIuq1iGgl7l5Yv_,2024-08-08 01:30:06,0.3052,0.6714,0.5493
-O3hSYYG1SE6aiLvYHWZ,2024-08-08 01:30:07,0.3052,0.7935,0.3052
-O3hSYmpVuQ5BU-DbCfp,2024-08-08 01:30:08,0.3052,0.3052,0.5493
-O3hSZ1ViuN2_xXSTw5L,2024-08-08 01:30:09,0.1831,0.4272,0.5493
-O3hSZH85MagqO_h6qQT,2024-08-08 01:30:11,0.4272,0.6104,0.6714
-O3hSZWqawHJudozIN-b,2024-08-08 01:30:12,0.4272,0.7324,0.7324
-O3hSZlW_BVfP80DmY4g,2024-08-08 01:30:13,0.3052,0.7324,0.4883
-O3hS_048vQ4rXrgi1-i,2024-08-08 01:30:14,0.3052,0.4272,0.5493
-O3hS_FrT1N3fK0sQamx,2024-08-08 01:30:15,0.3662,0.3052,0.4883
-O3hS_VXEbyVFlaVRfLw,2024-08-08 01:30:16,0.3052,0.5493,0.4883
-O3hS_k4H8oNcS15_FHf,2024-08-08 01:30:17,0.4272,0.7324,0.5493
-O3hS_zqSuKmD2zD6tf5,2024-08-08 01:30:18,0.061,0.4883,0.6104
-O3hSaFQ5axoqX_MAqAD,2024-08-08 01:30:19,0.3052,0.3662,0.4883
-O3hSaUB4cABmIQeNHLL,2024-08-08 01:30:20,0.3662,0.2441,0.6104
-O3hSaii0oxNapFEo9Ll,2024-08-08 01:30:21,0.3052,0.4883,0.4272
-O3hSayU9oED8_SzjZIX,2024-08-08 01:30:22,0.2441,0.6104,0.5493
-O3hSbD4uAGec7mbKi5q,2024-08-08 01:30:23,0.2441,0.4272,0.5493
-O3hSbSmOb1UDWMi7TN0,2024-08-08 01:30:24,0.3662,0.5493,0.5493
-O3hSbhOIlsxdz0yc7pR,2024-08-08 01:30:25,0.3662,0.6104,0.6104
-O3hSbx8fq718SiXqtN9,2024-08-08 01:30:26,0.3662,0.6714,0.5493
-O3hScBkb1jtXDy4aYmi,2024-08-08 01:30:27,0.4272,0.4883,0.4883
-O3hScRP5MqIQeTlihQI,2024-08-08 01:30:28,0.2441,0.2441,0.6104
-O3hScg8Untz_4mzeGdQ,2024-08-08 01:30:29,0.3662,0.5493,0.3052
-O3hScy090bziW0fC4mR,2024-08-08 01:30:30,0.3052,0.6104,0.4883
-O3hSdAhnvHv9W_j5Rpc,2024-08-08 01:30:31,0.3052,0.6714,0.6104
-O3hSdQ4_pbuQKzlLQ50,2024-08-08 01:30:32,0.3662,0.5493,0.6714
-O3hSdeeE6A4O8f7RNPm,2024-08-08 01:30:33,0.3662,0.4883,0.6104
-O3hSduS7Z9Qep1oRhYH,2024-08-08 01:30:34,0.4272,0.4272,0.5493
-O3hSe8zme9Uv3P28QPF,2024-08-08 01:30:35,0.3662,0.4883,0.4883
-O3hSeOkRxv4qx8bYXIS,2024-08-08 01:30:36,0.3662,0.6104,0.4883
-O3hSedR3dvYSCy29iFl,2024-08-08 01:30:37,0.3662,0.4272,0.6104
-O3hSestccA_tX6bEH9F,2024-08-08 01:30:38,0.4272,0.5493,0.6104
-O3hSf7eE-FeBpvDKITz,2024-08-08 01:30:39,0.3052,0.6104,0.5493
-O3hSfNKX_rV6tXqKpgT,2024-08-08 01:30:40,0.3662,0.6104,0.4883
-O3hSfc9PePQ3lpSpB3C,2024-08-08 01:30:41,0.2441,0.7935,0.4883
-O3hSfrv93E1xbo5sNAV,2024-08-08 01:30:42,0.1831,0.6714,0.6104
-O3hSg6VTz8I5Slf8Dal,2024-08-08 01:30:43,0.3052,0.4272,0.5493
-O3hSgM1TBRyzg6hkO5T,2024-08-08 01:30:44,0.3662,0.5493,0.5493
-O3hSgazRWafIJJ4I1qI,2024-08-08 01:30:45,0.3052,0.7324,0.5493
-O3hSgqc1pqJy2hQf09N,2024-08-08 01:30:46,0.3052,0.6104,0.5493
-O3hSh5Bd-gr2nx7fuy0,2024-08-08 01:30:47,0.3052,0.3052,0.6104
-O3hShKqGJZ1R_ysEylT,2024-08-08 01:30:48,0.3662,0.3052,0.6104
-O3hShjMTydt3qM0waaL,2024-08-08 01:30:49,0.3662,0.6714,0.5493
-O3hShpAbyFnQIwHZGoB,2024-08-08 01:30:50,0.3662,0.7324,0.5493
-O3hSi42cLOdF4TgEtdQ,2024-08-08 01:30:51,0.4272,0.5493,0.6104
-O3hSiJQudgEfp59j6yN,2024-08-08 01:30:52,0.3662,0.4883,0.5493
-O3hSiYyrHfJdR5Q9kPg,2024-08-08 01:30:53,0.4272,0.6104,0.5493
-O3hSiniQnAlw3FACUk1,2024-08-08 01:30:54,0.4883,0.5493,0.5493
-O3hSj2J2idqry42TeAd,2024-08-08 01:30:55,0.2441,0.4272,0.4883
-O3hSjHvnuRqKdcVmIDE,2024-08-08 01:30:56,0.3662,0.6104,0.5493
-O3hSjXdhcXh29dUGNw7,2024-08-08 01:30:57,0.1831,0.6104,0.4883
-O3hSjmODsYGzHnahk3r,2024-08-08 01:30:58,0.4272,0.4883,0.5493
-O3hSk0qnEY5pekVU4mM,2024-08-08 01:30:59,0.3052,0.5493,0.6714
-O3hSkGb7mL-DBtCpafn,2024-08-08 01:31:00,0.3052,0.6714,0.4883
-O3hSkWPMzuESZgGfBSO,2024-08-08 01:31:01,0.3662,0.4883,0.5493
-O3hSkkuWw_dB8d-pRvV,2024-08-08 01:31:02,0.3052,0.5493,0.5493
-O3hSl-eP2mQFmgQsctb,2024-08-08 01:31:03,0.3662,0.6714,0.5493
-O3hSlFPf0689QN8jbDS,2024-08-08 01:31:04,0.1831,0.5493,0.5493
-O3hSlUvBZmTP6vdJ3um,2024-08-08 01:31:05,0.4272,0.3662,0.5493
-O3hSljSMzV3xgvVTpws,2024-08-08 01:31:06,0.3052,0.4883,0.5493
-O3hSlzCZvL4CAqJgK8k,2024-08-08 01:31:07,0.3662,0.6104,0.6104
-O3hSmDmT7HN5WH3UQgo,2024-08-08 01:31:08,0.3052,0.6714,0.4883
-O3hSmTVbi_DBD8F0OZC,2024-08-08 01:31:09,0.4272,0.4883,0.6104
-O3hSmiCWRMpn7B-eQqr,2024-08-08 01:31:10,0.2441,0.7935,0.4883
-O3hSmxtOpfq6tv-5JDE,2024-08-08 01:31:11,0.2441,0.6104,0.6104
-O3hSnCb_gmNkVezh2cr,2024-08-08 01:31:12,0.4272,0.6104,0.8545
-O3hSnSFewYacDkt6IWu,2024-08-08 01:31:13,0.3662,0.6714,0.6104
-O3hSnhtloh9oplJ_hLT,2024-08-08 01:31:14,0.3662,0.5493,0.4883
-O3hSnwYhbZgSAy79riM,2024-08-08 01:31:15,0.3052,0.3662,0.4883
-O3hSoB1I0c6lfy0Ycw0,2024-08-08 01:31:16,0.3052,0.4272,0.4883
-O3hSoR53ewEUhxU35EO,2024-08-08 01:31:17,0.3052,0.6104,0.4883
-O3hSofWOG-PDKvuLsr2,2024-08-08 01:31:18,0.3662,0.6104,0.5493
-O3hSovLyUpDC-DaqnMI,2024-08-08 01:31:19,0.3662,0.4883,0.6714
-O3hSp9xdlGB4KmRNkKV,2024-08-08 01:31:20,0.3052,0.4883,0.6104
-O3hSpPaziRGCCRvKJ9I,2024-08-08 01:31:21,0.3662,0.6104,0.5493
-O3hSpeL0VvGEuKn0un9,2024-08-08 01:31:22,0.3052,0.6104,0.4883
-O3hSptwpy-QndVT61C8,2024-08-08 01:31:23,0.3052,0.4883,0.5493
-O3hSq8ocrniEboaTl_e,2024-08-08 01:31:24,0.3662,0.4272,0.6104
-O3hSqOQSejucckIwNw4,2024-08-08 01:31:25,0.3052,0.5493,0.5493
-O3hSqdR0SfnrGdg0vpN,2024-08-08 01:31:26,0.2441,0.6714,0.6104
-O3hSqsvVL5UOHz8jTzk,2024-08-08 01:31:27,0.4272,0.4883,0.6104
-O3hSr72JCB-I6flvClP,2024-08-08 01:31:28,0.3052,0.3662,0.6104
-O3hSrNTX3JNRAgWrnUw,2024-08-08 01:31:29,0.3662,0.6104,0.5493
-O3hSrbKiACr_gemrGeh,2024-08-08 01:31:30,0.3052,0.7324,0.4883
-O3hSrr47VblIunBzjkL,2024-08-08 01:31:31,0.3662,0.4272,0.5493
-O3hSs6FgTkAMThloxZE,2024-08-08 01:31:32,0.3052,0.3662,0.6104
-O3hSsLdOHK2GniN30lp,2024-08-08 01:31:33,0.3052,0.5493,0.6104
-O3hSsa9f3moPlJiNrPE,2024-08-08 01:31:34,0.3662,0.7935,0.6104
-O3hSsqhTCZ5XIpCuCz4,2024-08-08 01:31:35,0.3662,0.6104,0.6104
-O3hSt6mGpFNEv_Wie1J,2024-08-08 01:31:36,0.3662,0.3662,0.5493
-O3hStKAMrFcpyDhVYKN,2024-08-08 01:31:37,0.3662,0.4272,0.4272
-O3hSt_vJJfcEEgCPmup,2024-08-08 01:31:38,0.3052,0.6104,0.5493
-O3hStoPJnoPSVLPA8RE,2024-08-08 01:31:39,0.3662,0.6714,0.5493
-O3hSu36Da_I-Q2WzU4Y,2024-08-08 01:31:40,0.3052,0.5493,0.4883
-O3hSuIphUZ3DRgJmzZ8,2024-08-08 01:31:41,0.3052,0.2441,0.6714
-O3hSuYOCF6oc528UPp9,2024-08-08 01:31:42,0.2441,0.4883,0.6714
-O3hSunCj44mZ3OPpMke,2024-08-08 01:31:43,0.3662,0.7324,0.5493
-O3hSv1f_V3gLrVMFl-Q,2024-08-08 01:31:44,0.3662,0.6104,0.5493
-O3hSvHWFJ89Cbo_31Fn,2024-08-08 01:31:45,0.3052,0.4883,0.6104
-O3hSvX1Qjy38-rUbDlK,2024-08-08 01:31:46,0.2441,0.4883,0.5493
-O3hSvlhZM8bHGszuE8R,2024-08-08 01:31:47,0.4272,0.4272,0.5493
-O3hSw0PMshhhWFhrfgS,2024-08-08 01:31:48,0.3052,0.6104,0.4883
-O3hSwG4MakYQir5o8zV,2024-08-08 01:31:49,0.2441,0.6104,0.6104
-O3hSwVuTmtIL7JuPu3D,2024-08-08 01:31:50,0.4272,0.6714,0.5493
-O3hSwkJPZqcUZ-N5Abw,2024-08-08 01:31:51,0.3052,0.6104,0.5493
-O3hSx-4WMmHg1H1URm6,2024-08-08 01:31:52,0.2441,0.4883,0.7935
-O3hSxEhysbzLQdMsW-8,2024-08-08 01:31:53,0.2441,0.6104,0.6714
-O3hSxUPgTqURKA2CHvJ,2024-08-08 01:31:54,0.3052,0.6104,0.6714
-O3hSxj3NasDCmJufkRt,2024-08-08 01:31:55,0.3052,0.6104,0.5493
-O3hSxyl9WAVPeckPmy0,2024-08-08 01:31:56,0.3662,0.3662,0.6104
-O3hSyDJhXd12kzStc16,2024-08-08 01:31:57,0.2441,0.4883,0.4883
-O3hSySyL24Oig64MlCh,2024-08-08 01:31:58,0.3052,0.7324,0.4883
-O3hSyhd47r5R2I79DL3,2024-08-08 01:31:59,0.2441,0.6714,0.6104
-O3hSyxMOxyNutqeQKEj,2024-08-08 01:32:00,0.4272,0.4272,0.6104
-O3hSzC1jW0D70OqLzhH,2024-08-08 01:32:01,0.3662,0.3662,0.5493
-O3hSzRbE-u0o8UIXAGg,2024-08-08 01:32:02,0.3052,0.6714,0.4883
-O3hSzgD2_QQNvEzhPQd,2024-08-08 01:32:03,0.2441,0.6714,0.5493
-O3hSzvz-D8iwBuXXlK9,2024-08-08 01:32:04,0.3052,0.4883,0.6104
-O3hT-AfRmQNn1fkJ3PU,2024-08-08 01:32:05,0.3052,0.3662,0.6104
-O3hT-QIUWUljyzbAOXs,2024-08-08 01:32:06,0.3662,0.4272,0.5493
-O3hT-extozbL9NfFIXM,2024-08-08 01:32:07,0.3662,0.6714,0.4883
-O3hT-unkWaeVkKNe29-,2024-08-08 01:32:08,0.4272,0.7935,0.6104
-O3hT09M3Mjr2e_mq8TB,2024-08-08 01:32:09,0.3662,0.6714,0.6714
-O3hT0R7sA4krZSaS8sl,2024-08-08 01:32:10,0.3662,0.5493,0.6104
-O3hT0dbGBInkieFknzP,2024-08-08 01:32:11,0.4272,0.4883,0.6104
